,CD161int 1,CD161neg 2,CD161hi 1,CD161neg 1,CD161hiCD56pos 3,CD161hi 3,CD161hi 2,CD161int 3,CD161hiCD56pos 2,CD161neg 3,CD161hiCD56pos 1,CD161int 2
401236,1,0,0,0,0,0,0,0,0,0,0,0
221662,2,0,3,2,0,3,4,2,10,1,1,3
10486,1,3,1,0,1,4,2,3,6,0,3,1
101928491,0,1,0,3,0,0,0,2,0,0,1,0
51439,366,32,75,119,703,210,432,139,770,298,276,21
9972,993,582,630,479,1333,694,2127,989,1963,2629,1454,434
63971,7,24,2,4,4,11,6,5,1,8,67,7
378884,0,0,1,0,4,0,0,0,0,0,2,0
7172,774,236,684,1211,991,2025,601,376,816,1246,251,793
221656,168,13,207,102,65,79,110,0,155,162,68,52
7913,3208,2359,3968,2975,2885,3966,4605,3385,4103,4096,2692,2738
255488,1,0,114,113,276,23,74,4,114,9,33,8
693125,0,0,0,0,0,0,0,0,1,0,0,0
100189287,0,4,0,5,0,6,10,4,8,20,2,7
101928519,9,1,0,0,3,5,1,1,0,0,3,5
3400,5,3,0,3,0,5,0,0,78,3,2,1
154141,1595,494,1263,819,1104,1648,1302,2812,2807,2736,588,1119
105375105,73,0,0,1,0,103,1,0,12,11,0,0
1871,91,16,110,21,138,172,122,22,93,159,155,5
54901,973,1024,1083,2701,1184,1599,1123,716,2664,2640,780,1457
100874531,0,1,1,1,0,1,0,1,0,0,1,0
6659,900,1024,230,70,24,72,105,228,174,946,113,359
401237,1,2,1,0,0,3,1,0,2,4,2,1
729177,0,0,0,0,2,2,0,0,0,0,0,2
5617,0,0,0,0,0,0,0,0,0,0,0,0
154150,0,0,0,0,0,0,0,0,0,0,0,0
140767,0,1,0,1,1,3,1,1,1,0,0,2
51473,3,2,0,4,5,8,1,1,2,0,4,1
353219,23,0,0,0,0,0,0,0,0,0,2,1
57380,554,256,1,317,8,3,277,105,509,2,57,222
2822,8,1,1,12,6,3,2,10,6,10,4,6
7915,35,1,1,0,7,4,3,0,76,2,2,1
9856,7,3,15,1,0,7,1,1,26,2,18,3
51567,1204,1008,956,1023,982,1594,1083,1574,2456,2486,1792,512
55856,558,180,218,394,418,510,435,315,875,460,735,556
81688,5215,3597,4701,5429,9162,9082,7673,7622,6298,12420,7683,4272
51053,3194,1638,977,2329,2415,2837,1800,1729,1603,3566,2538,1068
101928603,83,1,3,0,0,0,4,0,1,1,2,2
9750,2136,1434,1611,1847,1018,2092,1422,1528,2343,2851,1021,1633
8418,811,472,180,1002,798,999,1390,237,1360,858,646,351
101928663,7,14,5,13,10,13,15,11,9,30,4,6
105375106,0,0,0,8,0,0,0,2,0,3,0,14
55604,211,185,206,245,750,550,120,459,223,570,402,103
10590,0,1,0,0,6,0,0,0,1,4,0,0
221613,2,0,0,0,0,0,0,0,0,0,0,4
255626,0,0,0,0,0,0,0,0,0,0,0,0
387319,0,0,0,0,0,0,0,1,1,1,0,0
10050,3,5,0,4,8,10,3,0,0,4,1,9
6568,1,5,1,1,3,6,38,0,1,1,1,4
10786,14,0,45,0,46,90,246,1,113,0,2,0
10246,0,1,0,4,6,3,0,1,1,1,3,5
10475,994,771,305,1070,482,859,579,746,1042,397,360,299
3024,49,0,32,0,0,23,158,34,0,0,0,59
8350,530,230,101,565,2,520,388,295,350,368,373,495
8359,6,43,1,35,29,44,39,0,19,89,67,16
8366,179,80,56,164,85,112,104,2,18,106,85,267
8358,59,0,6,73,8,9,0,25,10,0,0,0
8335,69,30,14,61,0,1,84,1,0,0,0,47
3018,202,8,189,3,228,353,249,0,183,146,158,32
8352,0,0,0,41,0,0,0,0,3,0,50,59
3006,1027,309,1330,1464,1915,1927,941,1334,454,2084,1471,802
3077,0,108,2,1,3,5,0,0,0,3,5,1
8364,59208,42185,31033,49979,54109,93009,46041,41135,71224,84456,54771,51692
3010,0,0,2,0,0,0,0,0,0,0,0,0
8347,640,495,383,540,633,1152,672,495,648,947,659,381
8334,309,145,98,323,279,421,413,246,257,220,413,298
3008,512,514,320,403,147,924,591,209,527,386,266,706
3017,368,191,187,198,378,215,455,233,420,510,452,146
8344,33,26,23,20,27,67,70,26,31,67,26,18
8360,1,197,63,0,51,196,11,27,27,0,0,0
8351,99,68,119,101,17,31,220,66,31,268,264,45
3013,0,0,12,11,0,33,13,9,0,0,0,1
8343,129,0,0,94,40,17,0,0,45,0,5,37
8367,6,147,103,185,6,156,349,32,335,141,135,235
8339,70,26,127,253,394,442,149,200,382,164,267,115
3012,134,24,8,34,44,414,0,78,80,111,201,82
8353,61,42,0,0,0,0,0,0,0,0,0,0
3007,279,301,459,232,264,620,387,301,613,202,533,566
8361,84,3,55,129,116,87,79,40,236,104,177,138
8369,0,0,0,0,0,0,0,0,0,0,0,0
8968,12,0,0,0,0,101,1,0,69,0,1,6
8345,0,50,60,84,158,33,126,0,70,55,76,59
8355,0,0,0,0,0,0,0,0,2,0,0,0
8346,0,1,3,28,19,79,53,1,201,2,5,13
8365,147,51,65,74,198,207,89,82,108,181,188,79
7210,6,2,3,7,11,1,2,0,1,2,5,3
7232,1,0,2,0,0,0,4,0,13,1,2,0
100189218,9,1,0,0,2,1,21,0,1,2,1,2
100189321,0,1,0,0,0,1,0,0,0,0,0,0
100189185,0,0,0,0,0,2,0,0,0,0,0,0
100189430,1,0,0,0,1,1,2,1,5,0,0,0
100189094,11,0,3,9,7,1,2,0,28,3,10,3
100189436,2,0,0,5,1,4,1,4,5,0,1,12
100189410,1,0,1,0,1,0,0,2,0,4,29,0
100189382,0,0,2,2,0,1,4,0,4,2,0,0
100189396,5,1,7,3,3,6,18,1,38,0,30,4
100189040,5,0,3,7,10,1,11,0,1,2,5,3
100189048,1,0,2,17,1,6,1,4,6,0,10,27
11118,419,741,472,925,682,344,695,815,527,964,788,747
10385,111,132,53,258,28,109,93,11,2,26,151,27
11119,873,709,535,1042,1303,1080,1276,920,987,2609,1123,890
54718,1,8,0,26,4,2,13,26,4,5,1,65
10384,381,382,147,711,364,235,722,417,369,574,573,261
11120,484,113,326,684,365,624,456,67,442,370,359,41
285819,0,26,0,0,0,1,0,0,0,0,2,6
696,0,4,1,4,1,1,0,0,1,3,0,2
100189288,10,11,16,11,4,11,8,2,14,10,2,8
493812,65,29,50,15,46,31,71,7,35,118,57,41
100189319,29,0,10,10,0,0,37,0,0,3,0,0
7231,31,19,10,15,3,27,43,0,59,4,6,28
100189227,5,0,0,0,0,0,7,1,8,48,0,0
10473,908,924,773,1321,2413,2741,1256,1581,1468,1856,1593,903
100189308,0,0,0,3,2,0,0,0,9,0,16,0
100189153,23,4,12,12,3,25,27,3,58,55,11,43
100189223,0,2,0,0,0,0,0,0,6,3,0,0
100189110,2,1,18,0,19,2,26,4,26,11,5,32
100189272,0,1,4,0,0,0,2,0,0,0,0,1
100189337,0,0,0,0,0,0,0,0,0,2,0,0
100189162,20,27,1,138,15,12,111,0,70,35,101,48
100189219,0,0,0,0,0,0,0,0,0,0,2,0
29777,1421,543,1616,1923,1944,1427,2560,3339,2070,5963,870,185
79692,172,263,216,503,320,427,64,91,226,1395,94,171
100189303,0,12,0,4,0,0,0,0,0,2,0,0
100189401,0,0,0,2,0,0,0,0,1,6,0,2
100189391,0,0,1,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,0,0,0,0,0,0
100189372,0,0,0,0,0,0,1,1,2,1,0,0
100126484,0,0,1,0,0,0,0,0,0,0,0,0
100126481,0,0,0,2,0,0,0,0,1,3,0,1
387036,69,38,118,30,101,110,107,55,13,59,46,23
100133205,1,4,25,19,15,47,10,0,7,9,31,7
100270746,0,2,0,0,0,0,0,0,0,0,0,0
100189028,5,0,0,2,3,4,11,2,3,3,0,0
100189172,0,0,0,0,0,0,0,0,0,0,0,0
100189157,6,3,0,0,2,1,2,0,2,1,1,1
8970,90,11,23,59,99,40,166,75,245,28,212,121
8969,200,225,333,88,250,257,217,144,375,378,179,216
85236,1548,616,980,1321,1152,1800,1441,1273,1306,1865,1137,554
8294,27,0,0,1,3,16,20,0,152,1,1,39
85235,81,51,58,51,0,224,137,138,166,6,41,271
100422934,5,0,0,8,0,0,9,0,0,0,0,37
100189196,0,0,0,0,4,0,0,0,0,0,0,0
100188987,21,90,56,43,35,31,93,20,152,59,137,85
100189143,0,1,0,0,0,0,0,0,0,0,0,0
100189336,0,0,1,2,0,2,2,2,2,7,0,4
100189368,0,0,0,0,0,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0,0,0,0,0,0
100189167,0,0,0,5,0,0,1,0,4,0,1,0
100189099,0,0,0,2,0,0,1,0,4,0,0,0
100189067,0,0,0,0,0,0,0,0,0,1,0,0
100189014,0,0,0,0,0,0,0,0,0,0,0,0
100189310,26,13,14,17,12,40,65,2,51,86,54,75
10279,1,3,84,0,1,0,22,1,2,1,18,2
7202,0,0,0,0,0,0,0,0,0,0,1,0
100189213,0,0,0,0,0,1,2,2,0,2,1,2
100189363,0,0,0,0,0,0,0,0,0,0,0,0
100189408,0,0,0,0,0,0,0,0,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0,1,1,0
100189002,14,3,0,0,10,4,14,1,4,1,7,5
94026,0,0,0,0,0,1,0,1,3,0,1,2
105375107,0,6,0,0,1,2,0,0,0,0,2,0
387316,1,0,1,1,0,1,0,1,1,2,6,1
100189345,3,0,2,9,6,1,2,0,1,2,5,4
100189182,5,3,5,6,12,6,16,3,20,4,7,7
7754,163,1,68,109,99,49,12,146,177,108,0,109
346157,6,298,4,20,3,10,6,0,9,0,1,2
7738,861,1358,719,2344,543,2085,1015,1219,589,2386,514,688
100189077,0,0,2,24,0,38,26,13,26,15,0,0
100189158,57,6,2,0,10,11,47,26,1,31,0,9
23437,0,0,2,2,0,1,4,0,4,2,0,0
100189247,0,0,2,2,0,1,7,0,4,2,0,2
100189292,0,0,0,0,0,0,0,0,0,0,0,0
23540,3,0,4,0,2,1,34,2,15,0,4,0
100189189,0,4,0,3,0,3,11,3,8,12,1,11
790951,0,0,0,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,2,0,0,0,0
94017,0,0,0,0,0,0,4,0,0,0,0,0
100189268,1,1,1,2,0,2,6,1,1,2,1,0
100189070,0,0,0,0,0,0,0,0,0,0,0,0
100189012,0,0,0,0,0,0,0,0,0,0,0,1
100189390,0,0,0,0,0,0,0,0,0,0,0,0
100189200,0,0,1,0,0,1,0,0,0,1,0,2
100189053,6,3,6,9,23,8,20,8,27,14,9,8
100189297,79,5,52,11,97,16,14,1,10,29,15,3
100189038,0,1,0,0,2,0,0,0,1,0,1,0
100189301,0,1,0,0,2,0,0,0,1,0,2,0
100189300,0,0,0,0,0,0,0,0,0,0,0,0
100189131,1,0,0,0,0,1,0,0,0,0,0,0
791231,0,0,0,1,0,1,1,1,1,0,1,0
100189095,0,0,0,2,0,0,0,0,0,0,0,1
100189428,0,0,3,2,0,0,1,0,4,0,0,0
100189205,0,0,0,0,0,0,0,0,0,0,0,0
100189161,0,0,0,2,0,3,10,1,3,0,2,1
100189340,13,0,2,0,10,0,16,0,11,18,0,0
100189071,1,0,0,0,0,1,2,7,2,2,1,2
100507173,25,38,21,5,42,8,11,2,0,96,0,4
100189164,0,0,0,0,0,0,0,0,1,0,0,0
100189374,0,0,0,0,0,0,1,0,0,1,0,0
100189101,0,0,0,0,0,0,0,0,0,0,0,0
791230,0,1,1,5,3,6,4,0,5,2,6,1
100131289,0,0,0,0,0,0,0,0,0,123,0,0
7212,0,0,0,0,0,0,1,0,0,0,0,0
100189214,0,0,0,0,0,0,16,0,0,0,0,0
100189074,0,1,0,0,0,1,0,0,0,0,0,0
8340,74,3,0,5,3,11,35,8,7,11,2,3
8329,143,6,5,70,17,168,193,74,212,70,83,94
8357,49,36,80,255,260,121,418,208,348,0,272,211
8331,118,1,3,33,2,190,219,73,113,108,139,46
8342,100,0,0,70,0,3,5,11,100,55,2,16
8363,575,310,358,529,706,1370,494,640,506,961,681,424
8362,553,282,360,522,653,1299,454,624,509,903,647,402
8330,459,119,179,195,56,240,195,85,229,98,50,258
8341,211,147,149,112,153,233,314,241,147,242,91,291
8332,40,103,3,40,0,1,69,2,0,144,75,1
3009,4,0,91,24,0,97,48,1,0,88,0,29
8354,2,0,75,4,0,10,37,52,68,0,37,22
8368,0,0,20,6,0,0,4,9,0,0,0,0
8356,0,0,57,18,1,1,27,11,0,0,1,0
8336,333,93,40,351,245,291,210,252,147,168,215,303
8348,20,12,29,22,21,34,25,21,96,39,17,35
100189315,3,0,2,7,6,1,2,0,1,2,5,3
100189314,0,0,2,0,2,6,1,1,0,3,0,0
81697,0,0,104,0,0,0,0,2,0,0,0,94
26212,2,0,0,0,0,0,1,2,54,1,0,0
7718,7966,7479,7026,8495,10709,15676,13924,8557,18423,20215,8237,7832
221584,99,87,117,11,46,247,810,41,580,0,273,242
100129195,482,171,184,264,382,583,265,119,530,396,398,326
80345,72,67,461,312,799,358,326,110,900,651,272,516
7745,283,350,664,547,451,823,625,426,876,346,583,344
651302,0,0,2,5,2,1,33,0,0,1,1,2
7746,11,1,127,0,47,4,0,0,0,6,3,2
100189159,0,0,0,0,0,0,0,0,0,0,0,0
222699,0,0,1,2,0,2,0,0,1,0,0,1
387032,40,2,0,1,0,2,0,0,0,0,8,0
222698,0,1,1,5,4,4,1,6,8,3,8,0
7741,1,259,82,118,339,107,578,0,735,927,83,18
84547,1,43,1,1,25,4,50,41,108,14,3,29
64288,68,158,147,102,289,225,357,63,365,88,419,218
80317,135,17,5,68,3,5,186,4,4,13,18,3
9753,213,16,2,6,143,43,1,3,179,8,225,22
222696,9,7,3,156,5,2,0,11,4,2,5,3
100189344,0,0,0,0,0,0,0,0,0,0,0,0
100189118,0,0,0,0,0,0,0,0,0,0,3,0
100189035,0,0,0,0,0,0,5,0,0,0,0,0
257202,0,0,0,3,0,5,2,0,0,0,0,0
2880,5,0,0,1,1,0,0,0,3,1,2,0
100189348,5,0,0,9,0,19,10,1,14,27,0,19
100189034,1,0,1,0,0,0,0,0,3,1,1,4
114821,3,2,7,1,8,4,0,6,0,4,0,1
100189138,0,0,0,0,0,0,0,0,0,0,0,0
100189225,10,2,0,0,2,2,9,0,3,1,1,3
100189299,0,0,0,16,0,0,0,0,0,35,0,0
100189114,0,0,0,0,0,0,0,0,1,0,0,0
100189360,0,0,0,0,0,0,0,0,0,0,3,0
100189046,0,14,0,0,0,0,0,0,0,0,0,0
100189400,0,0,2,0,0,0,0,0,1,0,0,0
100189395,0,0,0,0,0,0,0,0,0,0,0,0
100189047,0,0,2,2,0,0,0,0,0,0,0,0
100189092,1,0,0,2,0,1,2,1,0,0,0,0
100189433,1,0,0,0,0,0,0,0,0,0,0,0
100189033,0,0,0,0,0,0,1,0,2,0,1,0
100189178,0,0,0,0,0,0,0,0,0,0,0,0
100189365,0,1,0,0,1,2,2,0,1,0,0,0
100189332,0,0,1,0,0,0,0,0,0,0,0,0
100189082,0,0,0,0,0,0,0,0,0,0,0,0
100189145,2,0,1,1,0,0,1,0,0,2,0,0
100189149,0,0,0,0,0,0,0,0,1,0,0,0
100189137,0,2,1,1,1,0,2,0,4,2,1,0
100189346,1,0,0,0,0,0,0,0,0,0,0,1
7154,0,0,0,0,0,0,0,0,1,0,0,0
100189170,0,0,0,0,0,0,0,0,0,1,0,0
100189042,0,0,0,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,1,0,0,0
100189293,0,0,0,0,0,0,0,0,0,0,0,0
100189093,1,0,0,2,0,1,2,0,3,0,0,0
401242,8,4,9,4,5,6,9,4,6,11,8,4
100189295,1,0,0,2,0,1,2,0,0,0,0,0
100189084,0,1,0,11,1,29,3,0,4,0,15,0
100126476,104,58,81,95,58,72,38,19,116,112,120,141
414760,18,27,7,0,77,59,75,34,104,64,27,5
5987,396,140,166,287,251,166,341,133,211,435,328,329
100189237,0,2,0,0,43,0,6,0,24,1,19,9
100189121,0,5,0,5,0,6,11,4,8,19,2,7
100189202,0,0,0,2,4,0,0,0,6,1,0,2
729583,0,0,0,0,0,0,0,0,1,0,0,0
100189216,0,0,0,0,0,0,2,0,7,2,0,0
100189234,12,15,17,27,91,17,58,47,98,56,61,39
100189111,0,1,0,0,0,0,2,8,0,0,0,0
100189254,0,2,1,1,2,4,6,4,11,2,2,0
100189024,0,0,0,0,0,0,4,0,0,6,1,0
100189169,0,0,0,0,0,0,0,0,0,1,0,16
282890,2,1,7,1,2,0,3,0,6,1,2,4
100129636,1,0,0,0,0,0,0,0,1,0,1,0
26692,0,0,0,0,0,0,1,0,0,0,0,0
442184,0,0,0,8,0,0,0,0,1,2,0,0
442186,0,0,0,3,0,1,1,1,1,2,0,3
26707,0,0,0,0,0,0,0,0,0,1,0,0
101929006,1,1,0,1,0,0,0,0,0,0,0,4
442191,0,0,0,0,0,0,0,0,0,0,0,1
81696,3,0,0,1,1,4,2,1,0,4,1,1
81797,0,2,3,0,0,0,2,3,0,0,1,0
26529,1,0,0,0,1,0,0,0,0,0,0,0
26531,4,0,2,1,2,4,1,2,0,1,11,0
442194,1,0,0,2,0,0,0,0,0,1,0,0
26716,3,0,0,1,0,6,0,4,4,7,4,3
116511,1,1,0,0,0,0,0,0,0,0,0,0
105375007,0,0,0,3,0,1,0,0,4,0,1,0
100507362,0,0,0,0,0,0,0,0,0,0,5,0
10537,0,2,0,1,0,0,0,1,0,0,0,0
692092,0,0,0,0,0,0,0,0,0,0,0,0
7932,1,1,2,1,0,1,3,0,1,0,2,0
2550,13,208,22,52,55,3,70,15,211,358,265,15
4340,6,2,0,0,0,2,4,1,0,0,7,1
346171,160,0,122,23,2,100,128,127,9,84,0,25
3134,2199,1472,2058,2638,2667,4048,2725,2420,3580,9617,2595,1084
285830,21,1,107,11,32,92,93,89,332,141,142,102
340198,4,0,2,5,6,5,1,6,2,5,7,0
54435,23,8,3,6,0,0,18,0,5,1,1,1
554223,0,1,0,0,0,0,0,0,0,0,0,0
3135,535,139,672,614,343,328,397,629,408,1175,303,151
3136,1976,861,2780,3029,1565,1524,2705,2031,2420,4568,1670,960
80868,1,1,19,34,26,11,62,72,96,44,6,210
3105,10858,5984,14522,15277,10106,11561,14444,9769,14060,22948,11791,6091
10255,0,0,0,0,0,0,0,0,0,0,0,0
80862,30,73,16,120,2,3,90,81,45,174,0,101
3137,253,87,264,299,208,199,206,157,236,439,296,87
100507399,0,0,0,1,0,1,0,0,9,0,0,0
30834,3605,1386,2239,2753,1721,3578,2329,2223,1822,5401,1745,1844
6992,389,656,2255,1503,2580,981,1356,2363,2365,4983,981,727
80352,0,0,9,0,0,7,0,0,0,0,0,0
11074,10,0,0,0,39,35,0,0,3,0,65,0
104533120,0,0,0,0,0,1,0,0,0,0,0,0
135644,0,0,0,0,0,0,0,0,1,0,1,0
10107,0,5,0,1,6,0,0,0,0,2,0,0
89870,0,0,0,0,0,1,0,0,0,2,0,0
7726,220,519,61,443,143,281,575,280,70,777,270,379
414778,0,0,16,1,19,45,11,11,37,72,15,0
3139,106,3,366,269,188,116,76,206,145,652,271,31
414777,1385,1094,1264,1821,1347,1752,2465,994,2503,2069,1580,1151
56658,154,529,567,594,662,1141,774,632,1380,1423,419,231
202658,0,0,0,0,0,0,0,0,0,0,0,0
79897,161,225,156,289,282,321,227,214,294,454,141,247
105375108,0,0,0,0,3,0,0,0,0,0,0,0
3133,6542,4798,8860,11432,9362,10036,11992,11405,10253,22787,5383,5419
2794,583,103,275,161,239,153,509,259,153,364,198,219
80742,176,142,16,256,157,2,178,14,265,75,84,222
23,3942,2276,2225,4141,2408,5255,3350,1938,4320,5672,3338,3075
100126314,0,0,0,0,0,0,0,0,0,0,2,0
5514,1189,1294,1480,2032,1869,2083,3422,1200,4251,2413,1380,2244
28973,927,710,791,386,1699,967,281,715,732,896,400,577
79969,36,101,85,38,6,1,52,193,190,444,3,25
221545,134,0,309,33,185,139,307,307,0,379,136,85
8449,727,508,346,327,122,640,708,640,623,614,220,542
170954,396,188,454,370,362,329,496,545,679,1139,530,265
11270,8,70,149,2,27,6,0,0,0,0,133,0
9656,398,159,196,82,120,63,250,325,599,90,151,219
203068,575,1,252,360,374,340,699,234,625,336,540,117
10211,448,222,164,95,133,273,396,24,27,471,21,240
8870,212,165,311,187,322,278,489,86,797,431,635,256
401247,32,44,22,30,29,177,195,75,227,17,5,67
780,0,0,0,0,45,0,0,0,0,0,116,0
100616237,0,0,0,0,0,0,0,0,0,0,0,0
2968,0,1,0,34,0,1,1,2,171,9,3,14
57176,0,0,10,51,1,0,1,2,9,33,78,0
389376,0,0,0,0,0,0,0,0,0,0,0,0
135656,6,4,1,1,0,6,0,1,13,0,6,2
394263,1,0,0,4,0,0,0,0,0,0,2,1
100507679,1,2,3,11,4,9,5,0,12,8,4,1
285834,2,0,0,2,1,6,11,0,3,0,0,3
29113,1,0,0,0,0,0,0,0,0,0,0,0
170679,0,0,0,0,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0,0,0
170680,0,0,0,0,0,0,0,0,0,0,0,0
54535,26,5,20,0,0,3,0,1,0,0,1,0
6941,0,0,0,0,0,127,83,0,83,0,6,56
5460,4,0,15,0,0,1,0,0,3,0,2,1
100130889,0,0,0,0,0,0,0,0,0,129,0,0
253018,37,71,86,57,138,94,13,39,23,63,113,2
3107,6006,3617,12737,12104,7931,7468,9537,10520,8788,21484,7630,3614
3106,15763,11247,33936,34093,22532,20142,31716,27490,28654,56086,23208,12787
102465537,0,0,0,0,0,0,0,0,0,1,0,0
100507436,102,120,16,0,5,107,158,69,518,141,113,44
10866,506,39,250,1487,660,452,222,522,1334,1746,123,483
352961,60,0,21,80,79,18,1,35,100,201,2,18
4277,327,20,4,52,155,5,24,28,13,210,63,0
401250,3,0,0,0,0,0,0,0,0,0,0,0
100532737,0,0,0,0,0,0,0,0,0,0,0,0
7919,39,0,0,13,2,0,0,0,4,0,0,0
692233,0,0,0,2,0,0,0,0,0,0,2,0
692199,0,1,6,0,27,2,27,0,11,0,0,0
534,1,1,0,0,0,0,0,4,10,0,0,0
4795,24,0,2,20,35,61,72,170,0,15,0,0
4049,754,308,853,522,98,435,211,458,229,575,423,456
7124,3356,3616,6473,3540,8976,9872,12854,4673,15985,6729,11620,5049
4050,8169,1523,6826,5428,4856,6624,2460,7395,3193,9723,7156,2558
7940,430,203,249,491,432,331,246,214,392,478,272,240
259197,119,0,125,101,336,144,0,226,231,1136,160,140
199,255,176,116,153,176,0,77,55,0,485,75,42
7916,111,177,124,153,57,111,184,104,191,252,219,65
677820,0,0,7,0,0,0,0,0,0,0,0,0
102466745,0,0,0,0,0,0,0,0,0,0,0,0
7917,571,148,90,434,417,354,208,126,364,165,130,224
55937,84,54,61,80,106,136,103,20,0,56,90,64
57827,90,4,2,18,101,52,0,46,10,89,2,31
7918,123,115,79,2,254,489,198,234,375,331,433,45
1460,5813,1804,1784,4006,3084,6269,2494,4137,3368,4499,3843,3165
58496,0,0,8,0,0,1,16,0,0,31,0,0
80741,85,0,154,4,0,152,79,260,0,91,96,193
7920,144,200,305,414,388,340,551,291,16,1145,357,338
100616230,0,0,0,0,0,0,0,0,0,0,0,0
259215,0,1,0,0,0,0,0,0,0,0,0,1
79136,0,0,0,0,0,0,0,0,0,0,1,0
58530,0,0,0,0,0,0,0,0,0,0,0,0
80740,0,0,0,0,0,0,0,0,0,0,0,0
80739,0,0,33,0,3,1,0,0,0,0,2,0
23564,75,0,2,0,150,101,8,24,0,0,89,0
1192,5935,3330,6800,4273,14292,12044,6795,8533,15657,13314,8643,4427
4439,0,0,0,0,0,0,0,0,0,0,0,0
100532732,0,0,0,0,0,0,0,0,0,0,0,0
401251,0,0,0,0,0,0,0,0,0,0,0,0
104413891,0,0,0,0,0,0,0,2,0,0,0,0
80737,0,0,1,0,1,0,0,1,0,0,0,0
7407,64,0,69,0,33,193,161,3,70,17,111,0
57819,1343,862,322,536,586,739,701,478,1476,1006,968,740
3305,0,78,67,38,40,181,402,57,591,17,137,108
3303,1581,2301,2909,2633,5320,3227,9599,2504,10835,3595,4329,5289
3304,1537,1972,2683,1878,4275,2809,10133,2958,10943,3807,4257,4021
50854,1623,1153,1030,1998,1996,2145,2531,1547,2550,4039,1237,1087
26801,2,0,0,0,13,9,4,0,28,7,0,0
26797,17,4,0,14,39,13,29,3,23,39,0,2
4758,2257,1124,3390,3455,3252,2746,4949,3630,5223,6016,2701,1880
80736,15,52,73,27,81,6,42,1,191,0,11,75
10919,148,21,18,82,0,25,83,26,300,0,158,112
717,25,3,3,5,6,0,0,18,17,0,3,1
221527,0,1,0,0,0,0,1,0,4,3,0,3
102060414,0,0,1,0,0,0,0,0,0,0,2,0
629,0,0,2,2,2,0,14,0,3,1,0,0
7936,576,671,1086,1327,810,1041,900,1654,1969,2469,542,715
100302242,0,0,0,0,0,0,0,0,0,0,0,0
6499,19,149,98,1,54,40,40,30,152,27,15,44
1797,191,298,42,161,35,9,360,0,254,349,107,147
8859,33,237,152,289,125,229,316,250,194,573,184,374
720,0,1,1,1,1,4,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,3,0,0
7146,0,0,0,0,0,0,0,0,0,1,0,0
721,0,1,1,1,1,4,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,1,3,0,0
7148,0,3,0,2,0,2,0,0,0,1,0,1
1388,166,0,71,104,157,1,64,219,327,380,129,144
63943,0,2,77,59,0,1,20,3,391,280,163,0
80863,0,0,0,7,0,0,0,0,0,0,0,0
100507547,0,25,1,0,0,0,0,51,109,0,0,0
9374,0,75,0,51,0,2,50,0,11,23,0,55
100532746,0,0,0,0,0,0,0,0,0,0,0,0
80864,0,0,0,0,0,0,0,0,0,0,0,0
10554,90,162,167,31,5,197,138,106,197,114,40,306
102466190,0,0,0,0,0,0,0,0,0,0,0,0
6048,845,1229,1071,649,1471,1228,1379,2137,2069,3878,972,1207
102465500,0,0,0,0,0,0,3,0,0,0,0,0
177,0,143,21,27,0,4,71,29,38,17,8,39
5089,122,15,52,20,60,245,143,17,134,158,85,116
63940,636,870,1253,1261,1072,562,1466,1405,1001,2026,304,537
4855,12,5,0,21,1,5,0,17,34,0,0,0
101929163,4,1,0,3,0,1,4,0,0,0,0,1
10665,6,4,4,0,4,7,1,2,0,14,8,3
414764,0,0,1,0,0,0,0,0,0,0,0,0
56244,1,0,0,0,0,3,0,2,2,0,0,1
3122,1330,0,2,238,147,273,545,0,246,635,0,3
3127,75,65,190,266,138,10,59,49,29,990,69,3
3128,27,18,24,177,6,1,1,17,15,103,20,1
3123,143,75,491,411,430,191,138,422,464,2773,412,112
3117,218,0,32,182,0,2,0,2,1,222,2,1
3119,131,110,96,1544,144,358,43,910,27,2356,67,244
3118,170,0,3,85,0,0,0,0,0,24,3,0
100616218,1,0,0,0,0,0,0,0,0,0,0,0
3120,43,2,25,214,7,14,0,27,6,116,31,48
3112,1,0,4,3,0,11,1,0,0,0,0,0
6891,26,206,229,112,70,206,26,341,300,652,552,158
5696,1602,949,1641,2780,1938,1489,1851,2116,2725,6612,1212,1134
100507463,1165,161,499,671,1326,1405,849,1302,1684,1725,444,195
6890,42,10,210,157,67,308,330,239,116,198,140,64
5698,7769,3155,3300,5793,7590,8633,3605,4859,6104,10166,7556,3628
100294145,494,8,88,254,93,272,187,62,214,240,115,3
3109,170,20,138,0,131,1,0,2,1,0,0,0
3108,765,300,322,536,43,0,3,520,196,1253,161,255
105375109,0,0,0,0,0,0,0,0,3,0,0,0
6046,1995,2071,2782,3736,3107,2985,4803,2342,4101,4590,3399,2576
3111,1,1,1,0,0,4,0,1,0,156,0,1
3113,292,61,523,284,125,96,0,150,335,2058,0,186
3115,270,163,110,441,145,2,17,61,9,1102,4,31
3116,10,1,2,10,2,0,0,0,1,17,1,5
